match_no,innings,ball_bowled,total_runs,total_wickets,target,required_runs,balls_remaining,run_rate,required_run_rate,wickets_remaining,result
28,2,24,13,1,145,132,96,3.25,8.25,9,1
28,2,25,13,1,145,132,95,3.1199999999999997,8.336842105263157,9,1
28,2,26,17,1,145,128,94,3.9230769230769234,8.170212765957448,9,1
28,2,27,18,1,145,127,93,4.0,8.193548387096774,9,1
28,2,28,22,1,145,123,92,4.714285714285714,8.021739130434783,9,1
28,2,29,23,1,145,122,91,4.758620689655173,8.043956043956044,9,1
28,2,30,27,1,145,118,90,5.4,7.866666666666666,9,1
28,2,31,27,1,145,118,89,5.225806451612903,7.955056179775281,9,1
28,2,32,28,1,145,117,88,5.25,7.9772727272727275,9,1
28,2,33,29,1,145,116,87,5.2727272727272725,8.0,9,1
28,2,34,29,2,145,116,86,5.117647058823529,8.093023255813954,8,1
28,2,35,30,2,145,115,85,5.142857142857143,8.117647058823529,8,1
28,2,36,30,2,145,115,84,5.0,8.214285714285714,8,1
28,2,37,30,2,145,115,83,4.864864864864865,8.313253012048193,8,1
28,2,38,30,2,145,115,82,4.736842105263158,8.414634146341463,8,1
28,2,39,30,2,145,115,81,4.615384615384615,8.518518518518519,8,1
28,2,40,31,2,145,114,80,4.6499999999999995,8.549999999999999,8,1
28,2,41,31,2,145,114,79,4.536585365853659,8.658227848101266,8,1
28,2,42,31,2,145,114,78,4.428571428571429,8.76923076923077,8,1
28,2,43,31,3,145,114,77,4.325581395348837,8.883116883116882,7,1
28,2,44,32,3,145,113,76,4.363636363636364,8.921052631578947,7,1
28,2,45,33,3,145,112,75,4.4,8.96,7,1
28,2,46,34,3,145,111,74,4.434782608695652,9.0,7,1
28,2,47,34,3,145,111,73,4.340425531914894,9.123287671232877,7,1
28,2,48,34,3,145,111,72,4.25,9.25,7,1
28,2,49,35,3,145,110,71,4.285714285714286,9.295774647887324,7,1
28,2,50,36,3,145,109,70,4.319999999999999,9.342857142857143,7,1
28,2,51,37,3,145,108,69,4.352941176470588,9.391304347826088,7,1
28,2,51,38,3,145,107,69,4.470588235294118,9.304347826086957,7,1
28,2,52,38,3,145,107,68,4.384615384615385,9.441176470588236,7,1
28,2,53,38,4,145,107,67,4.30188679245283,9.582089552238806,6,1
28,2,54,38,4,145,107,66,4.222222222222222,9.727272727272727,6,1
28,2,55,39,4,145,106,65,4.254545454545455,9.784615384615384,6,1
28,2,56,40,4,145,105,64,4.285714285714286,9.84375,6,1
28,2,57,41,4,145,104,63,4.315789473684211,9.904761904761905,6,1
28,2,58,42,4,145,103,62,4.344827586206897,9.96774193548387,6,1
28,2,59,43,4,145,102,61,4.372881355932203,10.032786885245903,6,1
28,2,60,43,5,145,102,60,4.3,10.2,5,1
28,2,61,43,5,145,102,59,4.229508196721311,10.372881355932202,5,1
28,2,62,44,5,145,101,58,4.258064516129032,10.448275862068966,5,1
28,2,63,44,5,145,101,57,4.190476190476191,10.631578947368421,5,1
28,2,64,44,6,145,101,56,4.125,10.821428571428571,4,1
28,2,65,44,6,145,101,55,4.061538461538461,11.01818181818182,4,1
28,2,66,45,6,145,100,54,4.090909090909091,11.11111111111111,4,1
28,2,67,45,6,145,100,53,4.029850746268657,11.320754716981131,4,1
28,2,68,46,6,145,99,52,4.0588235294117645,11.423076923076923,4,1
28,2,69,46,6,145,99,51,4.0,11.647058823529411,4,1
28,2,70,47,6,145,98,50,4.0285714285714285,11.76,4,1
28,2,71,48,6,145,97,49,4.056338028169014,11.877551020408164,4,1
28,2,72,48,7,145,97,48,4.0,12.125,3,1
28,2,73,48,7,145,97,47,3.945205479452055,12.382978723404255,3,1
28,2,74,49,7,145,96,46,3.972972972972973,12.521739130434781,3,1
28,2,75,50,7,145,95,45,4.0,12.666666666666666,3,1
28,2,76,50,7,145,95,44,3.947368421052632,12.954545454545455,3,1
28,2,77,50,7,145,95,43,3.896103896103896,13.25581395348837,3,1
28,2,78,50,7,145,95,42,3.8461538461538463,13.571428571428571,3,1
28,2,79,51,7,145,94,41,3.8734177215189876,13.75609756097561,3,1
28,2,80,52,7,145,93,40,3.9,13.95,3,1
28,2,81,52,7,145,93,39,3.8518518518518516,14.307692307692308,3,1
28,2,82,53,7,145,92,38,3.878048780487805,14.526315789473685,3,1
28,2,83,57,7,145,88,37,4.120481927710843,14.27027027027027,3,1
28,2,84,58,7,145,87,36,4.142857142857143,14.5,3,1
28,2,85,59,7,145,86,35,4.1647058823529415,14.742857142857144,3,1
28,2,86,59,8,145,86,34,4.116279069767442,15.176470588235293,2,1
28,2,87,59,8,145,86,33,4.068965517241379,15.636363636363637,2,1
28,2,88,65,8,145,80,32,4.431818181818182,15.0,2,1
28,2,89,65,9,145,80,31,4.382022471910112,15.483870967741934,1,1
28,2,90,65,9,145,80,30,4.333333333333333,16.0,1,1
28,2,91,65,9,145,80,29,4.285714285714286,16.551724137931036,1,1
28,2,92,69,9,145,76,28,4.5,16.285714285714285,1,1
28,2,93,70,9,145,75,27,4.516129032258065,16.666666666666668,1,1
28,2,94,70,10,145,75,26,4.468085106382979,17.30769230769231,0,1
29,1,1,2,0,171,169,119,12.0,8.521008403361344,10,1
29,1,2,2,0,171,169,118,6.0,8.59322033898305,10,1
29,1,3,2,0,171,169,117,4.0,8.666666666666666,10,1
29,1,4,4,0,171,167,116,6.0,8.63793103448276,10,1
29,1,5,4,0,171,167,115,4.8,8.71304347826087,10,1
29,1,6,4,0,171,167,114,4.0,8.789473684210526,10,1
29,1,7,4,0,171,167,113,3.4285714285714284,8.867256637168142,10,1
29,1,8,4,0,171,167,112,3.0,8.946428571428571,10,1
29,1,9,4,0,171,167,111,2.6666666666666665,9.027027027027026,10,1
29,1,10,4,1,171,167,110,2.4,9.10909090909091,9,1
29,1,11,4,1,171,167,109,2.181818181818182,9.192660550458715,9,1
29,1,12,4,1,171,167,108,2.0,9.277777777777779,9,1
29,1,13,5,1,171,166,107,2.307692307692308,9.308411214953273,9,1
29,1,14,6,1,171,165,106,2.571428571428571,9.339622641509433,9,1
29,1,15,7,1,171,164,105,2.8,9.371428571428572,9,1
29,1,16,8,1,171,163,104,3.0,9.403846153846155,9,1
29,1,17,8,1,171,163,103,2.8235294117647056,9.495145631067961,9,1
29,1,18,8,1,171,163,102,2.6666666666666665,9.588235294117647,9,1
29,1,19,9,1,171,162,101,2.8421052631578947,9.623762376237625,9,1
29,1,20,13,1,171,158,100,3.9,9.479999999999999,9,1
29,1,21,14,1,171,157,99,4.0,9.515151515151516,9,1
29,1,22,14,1,171,157,98,3.8181818181818183,9.612244897959185,9,1
29,1,23,18,1,171,153,97,4.695652173913043,9.463917525773196,9,1
29,1,24,19,1,171,152,96,4.75,9.5,9,1
29,1,25,23,1,171,148,95,5.52,9.34736842105263,9,1
29,1,26,23,1,171,148,94,5.307692307692308,9.446808510638299,9,1
29,1,27,24,1,171,147,93,5.333333333333333,9.483870967741936,9,1
29,1,28,24,1,171,147,92,5.142857142857142,9.58695652173913,9,1
29,1,29,28,1,171,143,91,5.793103448275862,9.428571428571429,9,1
29,1,30,29,1,171,142,90,5.8,9.466666666666667,9,1
29,1,31,29,1,171,142,89,5.612903225806451,9.573033707865168,9,1
29,1,32,29,1,171,142,88,5.4375,9.681818181818182,9,1
29,1,33,33,1,171,138,87,6.0,9.517241379310345,9,1
29,1,34,34,1,171,137,86,6.0,9.55813953488372,9,1
29,1,35,34,1,171,137,85,5.828571428571429,9.670588235294119,9,1
29,1,36,38,1,171,133,84,6.333333333333333,9.5,9,1
29,1,37,39,1,171,132,83,6.324324324324324,9.542168674698795,9,1
29,1,38,40,1,171,131,82,6.315789473684211,9.585365853658537,9,1
29,1,39,46,1,171,125,81,7.076923076923077,9.25925925925926,9,1
29,1,40,46,1,171,125,80,6.8999999999999995,9.375,9,1
29,1,41,46,1,171,125,79,6.731707317073171,9.49367088607595,9,1
29,1,42,47,1,171,124,78,6.714285714285714,9.538461538461538,9,1
29,1,43,47,1,171,124,77,6.558139534883721,9.662337662337661,9,1
29,1,44,47,1,171,124,76,6.409090909090909,9.789473684210527,9,1
29,1,45,48,1,171,123,75,6.4,9.84,9,1
29,1,46,49,1,171,122,74,6.391304347826087,9.891891891891891,9,1
29,1,47,49,1,171,122,73,6.25531914893617,10.027397260273974,9,1
29,1,48,50,1,171,121,72,6.25,10.083333333333334,9,1
29,1,49,51,1,171,120,71,6.244897959183674,10.140845070422534,9,1
29,1,50,51,1,171,120,70,6.119999999999999,10.285714285714286,9,1
29,1,51,52,1,171,119,69,6.117647058823529,10.347826086956522,9,1
29,1,52,58,1,171,113,68,6.6923076923076925,9.970588235294118,9,1
29,1,53,59,1,171,112,67,6.679245283018868,10.029850746268657,9,1
29,1,54,60,1,171,111,66,6.666666666666667,10.090909090909092,9,1
29,1,55,60,1,171,111,65,6.545454545454546,10.246153846153845,9,1
29,1,56,64,1,171,107,64,6.857142857142857,10.03125,9,1
29,1,57,64,1,171,107,63,6.7368421052631575,10.19047619047619,9,1
29,1,58,64,1,171,107,62,6.620689655172415,10.354838709677418,9,1
29,1,59,65,1,171,106,61,6.610169491525423,10.426229508196721,9,1
29,1,60,65,1,171,106,60,6.5,10.6,9,1
29,1,61,65,2,171,106,59,6.39344262295082,10.779661016949152,8,1
29,1,62,66,2,171,105,58,6.387096774193548,10.862068965517242,8,1
29,1,63,68,2,171,103,57,6.476190476190476,10.842105263157896,8,1
29,1,64,69,2,171,102,56,6.46875,10.928571428571427,8,1
29,1,65,69,2,171,102,55,6.369230769230769,11.127272727272729,8,1
29,1,66,73,2,171,98,54,6.636363636363637,10.88888888888889,8,1
29,1,67,74,2,171,97,53,6.6268656716417915,10.981132075471697,8,1
29,1,68,75,2,171,96,52,6.617647058823529,11.076923076923078,8,1
29,1,69,76,2,171,95,51,6.608695652173913,11.176470588235293,8,1
29,1,70,80,2,171,91,50,6.857142857142858,10.92,8,1
29,1,71,80,2,171,91,49,6.76056338028169,11.142857142857144,8,1
29,1,72,81,2,171,90,48,6.75,11.25,8,1
29,1,73,85,2,171,86,47,6.986301369863014,10.97872340425532,8,1
29,1,74,86,2,171,85,46,6.972972972972973,11.08695652173913,8,1
29,1,75,87,2,171,84,45,6.96,11.2,8,1
29,1,76,88,2,171,83,44,6.947368421052632,11.318181818181818,8,1
29,1,77,88,3,171,83,43,6.857142857142857,11.581395348837209,7,1
29,1,78,88,3,171,83,42,6.769230769230769,11.857142857142858,7,1
29,1,79,89,3,171,82,41,6.759493670886076,12.0,7,1
29,1,80,90,3,171,81,40,6.75,12.149999999999999,7,1
29,1,81,91,3,171,80,39,6.7407407407407405,12.307692307692308,7,1
29,1,82,91,3,171,80,38,6.658536585365854,12.631578947368421,7,1
29,1,83,92,3,171,79,37,6.650602409638554,12.81081081081081,7,1
29,1,84,93,3,171,78,36,6.642857142857143,13.0,7,1
29,1,85,94,3,171,77,35,6.635294117647059,13.200000000000001,7,1
29,1,86,95,3,171,76,34,6.627906976744185,13.411764705882351,7,1
29,1,87,96,3,171,75,33,6.620689655172414,13.636363636363637,7,1
29,1,88,97,3,171,74,32,6.613636363636364,13.875,7,1
29,1,89,98,3,171,73,31,6.606741573033708,14.129032258064516,7,1
29,1,90,99,3,171,72,30,6.6,14.4,7,1
29,1,91,100,3,171,71,29,6.593406593406594,14.689655172413794,7,1
29,1,91,102,3,171,69,29,6.725274725274725,14.275862068965518,7,1
29,1,92,106,3,171,65,28,6.913043478260869,13.928571428571427,7,1
29,1,93,112,3,171,59,27,7.225806451612903,13.11111111111111,7,1
29,1,94,113,3,171,58,26,7.212765957446809,13.384615384615385,7,1
29,1,94,115,3,171,56,26,7.340425531914894,12.923076923076923,7,1
29,1,95,116,3,171,55,25,7.326315789473684,13.2,7,1
29,1,96,117,3,171,54,24,7.3125,13.5,7,1
29,1,97,117,3,171,54,23,7.237113402061855,14.086956521739129,7,1
29,1,98,117,3,171,54,22,7.163265306122449,14.727272727272728,7,1
29,1,99,121,3,171,50,21,7.333333333333333,14.285714285714286,7,1
29,1,100,125,3,171,46,20,7.499999999999999,13.799999999999999,7,1
29,1,101,125,3,171,46,19,7.425742574257426,14.526315789473685,7,1
29,1,102,130,3,171,41,18,7.647058823529412,13.666666666666666,7,1
29,1,102,131,3,171,40,18,7.705882352941177,13.333333333333334,7,1
29,1,103,133,3,171,38,17,7.74757281553398,13.411764705882351,7,1
29,1,104,137,3,171,34,16,7.903846153846154,12.75,7,1
29,1,105,139,3,171,32,15,7.942857142857143,12.8,7,1
29,1,106,145,3,171,26,14,8.20754716981132,11.142857142857142,7,1
29,1,107,146,3,171,25,13,8.186915887850468,11.53846153846154,7,1
29,1,108,146,3,171,25,12,8.11111111111111,12.5,7,1
29,1,109,147,3,171,24,11,8.091743119266054,13.090909090909092,7,1
29,1,109,151,3,171,20,11,8.311926605504587,10.90909090909091,7,1
29,1,110,157,3,171,14,10,8.563636363636364,8.4,7,1
29,1,111,158,3,171,13,9,8.54054054054054,8.666666666666666,7,1
29,1,112,159,3,171,12,8,8.517857142857142,9.0,7,1
29,1,113,160,3,171,11,7,8.495575221238939,9.428571428571429,7,1
29,1,114,161,3,171,10,6,8.473684210526315,10.0,7,1
29,1,115,162,3,171,9,5,8.452173913043477,10.799999999999999,7,1
29,1,116,162,4,171,9,4,8.379310344827587,13.5,6,1
29,1,117,164,4,171,7,3,8.41025641025641,14.0,6,1
29,1,118,164,4,171,7,2,8.338983050847457,21.0,6,1
29,1,119,165,4,171,6,1,8.319327731092438,36.0,6,1
29,1,120,171,4,171,0,0,8.55,0.0,6,1
29,2,1,1,0,171,170,119,6.0,8.571428571428571,10,1
29,2,2,3,0,171,168,118,9.0,8.542372881355933,10,1
29,2,3,3,1,171,168,117,6.0,8.615384615384615,9,1
29,2,4,3,1,171,168,116,4.5,8.689655172413794,9,1
29,2,5,3,1,171,168,115,3.5999999999999996,8.765217391304347,9,1
29,2,6,3,1,171,168,114,3.0,8.842105263157896,9,1
29,2,7,4,1,171,167,113,3.4285714285714284,8.867256637168142,9,1
29,2,7,4,1,171,167,113,3.4285714285714284,8.867256637168142,9,1
29,2,8,4,2,171,167,112,3.0,8.946428571428571,8,1
29,2,9,4,2,171,167,111,2.6666666666666665,9.027027027027026,8,1
29,2,10,5,2,171,166,110,3.0,9.054545454545455,8,1
29,2,11,6,2,171,165,109,3.272727272727273,9.082568807339449,8,1
29,2,11,7,2,171,164,109,3.8181818181818183,9.027522935779816,8,1
29,2,12,8,2,171,163,108,4.0,9.055555555555555,8,1
29,2,13,8,2,171,163,107,3.6923076923076925,9.14018691588785,8,1
29,2,14,9,2,171,162,106,3.8571428571428568,9.169811320754716,8,1
29,2,15,9,2,171,162,105,3.6,9.257142857142858,8,1
29,2,16,15,2,171,156,104,5.625,9.0,8,1
29,2,17,15,3,171,156,103,5.294117647058823,9.087378640776699,7,1
29,2,18,15,4,171,156,102,5.0,9.176470588235293,6,1
29,2,19,15,4,171,156,101,4.736842105263158,9.267326732673268,6,1
29,2,20,15,4,171,156,100,4.5,9.36,6,1
29,2,21,16,4,171,155,99,4.571428571428571,9.393939393939394,6,1
29,2,22,16,4,171,155,98,4.363636363636364,9.489795918367347,6,1
29,2,23,16,4,171,155,97,4.173913043478261,9.587628865979381,6,1
29,2,24,17,4,171,154,96,4.25,9.625,6,1
29,2,25,21,4,171,150,95,5.04,9.473684210526315,6,1
29,2,26,25,4,171,146,94,5.76923076923077,9.319148936170214,6,1
29,2,27,26,4,171,145,93,5.777777777777778,9.35483870967742,6,1
29,2,28,27,4,171,144,92,5.785714285714286,9.391304347826086,6,1
29,2,28,28,4,171,143,92,6.0,9.326086956521738,6,1
29,2,29,28,4,171,143,91,5.793103448275862,9.428571428571429,6,1
29,2,30,28,4,171,143,90,5.6,9.533333333333333,6,1
29,2,31,28,4,171,143,89,5.419354838709677,9.640449438202246,6,1
29,2,32,31,4,171,140,88,5.8125,9.545454545454545,6,1
29,2,33,31,4,171,140,87,5.636363636363637,9.655172413793103,6,1
29,2,34,32,4,171,139,86,5.647058823529411,9.69767441860465,6,1
29,2,35,33,4,171,138,85,5.6571428571428575,9.741176470588236,6,1
29,2,36,34,4,171,137,84,5.666666666666667,9.785714285714286,6,1
29,2,37,34,4,171,137,83,5.513513513513513,9.903614457831324,6,1
29,2,38,34,4,171,137,82,5.368421052631579,10.02439024390244,6,1
29,2,39,35,4,171,136,81,5.384615384615385,10.074074074074074,6,1
29,2,40,36,4,171,135,80,5.3999999999999995,10.125,6,1
29,2,40,36,4,171,135,80,5.3999999999999995,10.125,6,1
29,2,41,37,4,171,134,79,5.414634146341464,10.177215189873419,6,1
29,2,42,38,4,171,133,78,5.428571428571429,10.23076923076923,6,1
29,2,43,39,4,171,132,77,5.441860465116279,10.285714285714285,6,1
29,2,44,40,4,171,131,76,5.454545454545455,10.342105263157896,6,1
29,2,44,40,4,171,131,76,5.454545454545455,10.342105263157896,6,1
29,2,45,40,4,171,131,75,5.333333333333333,10.48,6,1
29,2,46,41,4,171,130,74,5.3478260869565215,10.54054054054054,6,1
29,2,47,42,4,171,129,73,5.361702127659575,10.602739726027398,6,1
29,2,48,46,4,171,125,72,5.75,10.416666666666666,6,1
29,2,49,47,4,171,124,71,5.755102040816327,10.47887323943662,6,1
29,2,50,48,4,171,123,70,5.76,10.542857142857143,6,1
29,2,50,48,4,171,123,70,5.76,10.542857142857143,6,1
29,2,51,49,4,171,122,69,5.764705882352941,10.608695652173912,6,1
29,2,52,49,4,171,122,68,5.653846153846154,10.76470588235294,6,1
29,2,53,49,4,171,122,67,5.547169811320754,10.925373134328359,6,1
29,2,54,49,4,171,122,66,5.444444444444445,11.090909090909092,6,1
29,2,55,50,4,171,121,65,5.454545454545455,11.169230769230769,6,1
29,2,56,50,4,171,121,64,5.357142857142857,11.34375,6,1
29,2,57,56,4,171,115,63,5.894736842105263,10.952380952380953,6,1
29,2,58,57,4,171,114,62,5.8965517241379315,11.032258064516128,6,1
29,2,59,58,4,171,113,61,5.898305084745762,11.114754098360656,6,1
29,2,60,59,4,171,112,60,5.9,11.2,6,1
29,2,61,63,4,171,108,59,6.19672131147541,10.983050847457626,6,1
29,2,62,64,4,171,107,58,6.193548387096774,11.06896551724138,6,1
29,2,63,64,4,171,107,57,6.095238095238095,11.263157894736842,6,1
29,2,64,65,4,171,106,56,6.09375,11.357142857142856,6,1
29,2,65,66,4,171,105,55,6.092307692307692,11.454545454545455,6,1
29,2,66,67,4,171,104,54,6.090909090909091,11.555555555555555,6,1
29,2,67,68,4,171,103,53,6.089552238805971,11.660377358490566,6,1
29,2,68,74,4,171,97,52,6.529411764705882,11.192307692307693,6,1
29,2,69,75,4,171,96,51,6.521739130434782,11.294117647058824,6,1
29,2,70,81,4,171,90,50,6.942857142857143,10.799999999999999,6,1
29,2,71,82,4,171,89,49,6.929577464788732,10.89795918367347,6,1
29,2,72,88,4,171,83,48,7.333333333333333,10.375,6,1
29,2,73,89,4,171,82,47,7.315068493150685,10.46808510638298,6,1
29,2,73,89,4,171,82,47,7.315068493150685,10.46808510638298,6,1
29,2,74,93,4,171,78,46,7.54054054054054,10.17391304347826,6,1
29,2,75,94,4,171,77,45,7.52,10.266666666666667,6,1
29,2,76,94,4,171,77,44,7.421052631578948,10.5,6,1
29,2,77,95,4,171,76,43,7.402597402597403,10.604651162790697,6,1
29,2,78,95,5,171,76,42,7.3076923076923075,10.857142857142858,5,1
29,2,79,96,5,171,75,41,7.29113924050633,10.975609756097562,5,1
29,2,80,97,5,171,74,40,7.2749999999999995,11.1,5,1
29,2,81,98,5,171,73,39,7.2592592592592595,11.23076923076923,5,1
29,2,82,104,5,171,67,38,7.609756097560976,10.578947368421053,5,1
29,2,83,105,5,171,66,37,7.590361445783132,10.702702702702702,5,1
29,2,84,106,5,171,65,36,7.571428571428571,10.833333333333334,5,1
29,2,85,107,5,171,64,35,7.552941176470589,10.971428571428572,5,1
29,2,86,107,5,171,64,34,7.465116279069767,11.294117647058822,5,1
29,2,87,109,5,171,62,33,7.517241379310345,11.272727272727273,5,1
29,2,88,110,5,171,61,32,7.5,11.4375,5,1
29,2,89,110,5,171,61,31,7.415730337078651,11.806451612903226,5,1
29,2,90,111,5,171,60,30,7.4,12.0,5,1
29,2,91,117,5,171,54,29,7.714285714285714,11.172413793103448,5,1
29,2,92,123,5,171,48,28,8.021739130434783,10.285714285714285,5,1
29,2,93,125,5,171,46,27,8.064516129032258,10.222222222222221,5,1
29,2,94,126,5,171,45,26,8.042553191489363,10.384615384615385,5,1
29,2,95,132,5,171,39,25,8.336842105263157,9.36,5,1
29,2,96,132,5,171,39,24,8.25,9.75,5,1
29,2,97,133,5,171,38,23,8.22680412371134,9.91304347826087,5,1
29,2,98,133,5,171,38,22,8.142857142857144,10.363636363636363,5,1
29,2,99,137,5,171,34,21,8.303030303030303,9.714285714285714,5,1
29,2,100,137,6,171,34,20,8.219999999999999,10.2,4,1
29,2,101,137,6,171,34,19,8.138613861386139,10.736842105263158,4,1
29,2,102,138,6,171,33,18,8.117647058823529,11.0,4,1
29,2,103,138,6,171,33,17,8.03883495145631,11.647058823529411,4,1
29,2,104,139,6,171,32,16,8.01923076923077,12.0,4,1
29,2,105,140,6,171,31,15,8.0,12.4,4,1
29,2,106,146,6,171,25,14,8.264150943396226,10.714285714285714,4,1
29,2,107,146,6,171,25,13,8.186915887850468,11.53846153846154,4,1
29,2,108,150,6,171,21,12,8.333333333333334,10.5,4,1
29,2,109,151,6,171,20,11,8.311926605504587,10.90909090909091,4,1
29,2,110,155,6,171,16,10,8.454545454545455,9.6,4,1
29,2,111,155,7,171,16,9,8.378378378378379,10.666666666666666,3,1
29,2,112,156,7,171,15,8,8.357142857142856,11.25,3,1
29,2,113,157,7,171,14,7,8.336283185840708,12.0,3,1
29,2,114,157,8,171,14,6,8.263157894736842,14.0,2,1
29,2,115,157,8,171,14,5,8.191304347826087,16.8,2,1
29,2,116,159,8,171,12,4,8.224137931034484,18.0,2,1
29,2,117,161,8,171,10,3,8.256410256410257,20.0,2,1
29,2,118,161,8,171,10,2,8.186440677966102,30.0,2,1
29,2,119,161,8,171,10,1,8.11764705882353,60.0,2,1
29,2,120,161,8,171,10,0,8.05,0.0,2,1
30,1,1,1,0,123,122,119,6.0,6.151260504201681,10,1
30,1,2,1,0,123,122,118,3.0,6.203389830508474,10,1
30,1,3,1,0,123,122,117,2.0,6.256410256410256,10,1
30,1,4,1,0,123,122,116,1.5,6.310344827586207,10,1
30,1,5,5,0,123,118,115,6.0,6.156521739130435,10,1
30,1,6,5,0,123,118,114,5.0,6.2105263157894735,10,1
30,1,7,5,0,123,118,113,4.285714285714286,6.265486725663717,10,1
30,1,8,5,0,123,118,112,3.75,6.321428571428571,10,1
30,1,9,7,0,123,116,111,4.666666666666667,6.27027027027027,10,1
30,1,10,8,0,123,115,110,4.8,6.272727272727273,10,1
30,1,11,8,1,123,115,109,4.363636363636364,6.330275229357798,9,1
30,1,12,8,1,123,115,108,4.0,6.388888888888889,9,1
30,1,13,9,1,123,114,107,4.153846153846154,6.392523364485982,9,1
30,1,14,10,1,123,113,106,4.285714285714286,6.396226415094339,9,1
30,1,15,14,1,123,109,105,5.6,6.228571428571429,9,1
30,1,16,14,1,123,109,104,5.25,6.288461538461539,9,1
30,1,17,18,1,123,105,103,6.352941176470588,6.116504854368932,9,1
30,1,18,19,1,123,104,102,6.333333333333333,6.117647058823529,9,1
30,1,19,19,1,123,104,101,6.0,6.178217821782178,9,1
30,1,20,19,1,123,104,100,5.7,6.239999999999999,9,1
30,1,21,19,1,123,104,99,5.428571428571429,6.303030303030303,9,1
30,1,22,20,1,123,103,98,5.454545454545455,6.306122448979592,9,1
30,1,23,21,1,123,102,97,5.478260869565217,6.309278350515464,9,1
30,1,24,27,1,123,96,96,6.75,6.0,9,1
30,1,25,28,1,123,95,95,6.72,6.0,9,1
30,1,26,28,1,123,95,94,6.461538461538462,6.0638297872340425,9,1
30,1,27,30,1,123,93,93,6.666666666666667,6.0,9,1
30,1,28,31,1,123,92,92,6.642857142857142,6.0,9,1
30,1,29,31,1,123,92,91,6.413793103448277,6.065934065934067,9,1
30,1,30,32,1,123,91,90,6.4,6.066666666666666,9,1
30,1,31,32,1,123,91,89,6.193548387096774,6.134831460674157,9,1
30,1,32,33,1,123,90,88,6.1875,6.136363636363637,9,1
30,1,33,33,1,123,90,87,6.0,6.206896551724138,9,1
30,1,34,33,1,123,90,86,5.823529411764706,6.27906976744186,9,1
30,1,35,33,1,123,90,85,5.6571428571428575,6.352941176470589,9,1
30,1,36,33,2,123,90,84,5.5,6.428571428571429,8,1
30,1,37,33,2,123,90,83,5.351351351351351,6.506024096385542,8,1
30,1,38,34,2,123,89,82,5.368421052631579,6.51219512195122,8,1
30,1,39,35,2,123,88,81,5.384615384615385,6.518518518518518,8,1
30,1,40,36,2,123,87,80,5.3999999999999995,6.5249999999999995,8,1
30,1,41,36,2,123,87,79,5.2682926829268295,6.607594936708861,8,1
30,1,42,38,2,123,85,78,5.428571428571429,6.538461538461538,8,1
30,1,43,38,2,123,85,77,5.3023255813953485,6.623376623376623,8,1
30,1,44,38,2,123,85,76,5.181818181818182,6.710526315789474,8,1
30,1,45,38,2,123,85,75,5.066666666666666,6.8,8,1
30,1,46,39,2,123,84,74,5.08695652173913,6.8108108108108105,8,1
30,1,47,39,2,123,84,73,4.9787234042553195,6.904109589041096,8,1
30,1,48,40,2,123,83,72,5.0,6.916666666666667,8,1
30,1,49,41,2,123,82,71,5.020408163265307,6.929577464788732,8,1
30,1,50,42,2,123,81,70,5.04,6.942857142857143,8,1
30,1,51,43,2,123,80,69,5.0588235294117645,6.956521739130435,8,1
30,1,52,43,2,123,80,68,4.961538461538462,7.0588235294117645,8,1
30,1,53,43,2,123,80,67,4.867924528301886,7.164179104477612,8,1
30,1,54,44,2,123,79,66,4.888888888888889,7.181818181818182,8,1
30,1,55,44,2,123,79,65,4.800000000000001,7.292307692307692,8,1
30,1,56,50,2,123,73,64,5.357142857142857,6.84375,8,1
30,1,57,50,3,123,73,63,5.2631578947368425,6.9523809523809526,7,1
30,1,58,50,3,123,73,62,5.172413793103448,7.064516129032258,7,1
30,1,59,51,3,123,72,61,5.186440677966101,7.081967213114755,7,1
30,1,60,52,3,123,71,60,5.2,7.1,7,1
30,1,61,52,3,123,71,59,5.114754098360656,7.220338983050847,7,1
30,1,62,52,4,123,71,58,5.032258064516129,7.344827586206897,6,1
30,1,63,53,4,123,70,57,5.0476190476190474,7.368421052631579,6,1
30,1,64,53,4,123,70,56,4.96875,7.499999999999999,6,1
30,1,65,53,4,123,70,55,4.892307692307692,7.636363636363637,6,1
30,1,66,53,4,123,70,54,4.818181818181818,7.777777777777778,6,1
30,1,67,54,4,123,69,53,4.835820895522389,7.811320754716981,6,1
30,1,68,55,4,123,68,52,4.852941176470588,7.846153846153847,6,1
30,1,69,55,4,123,68,51,4.782608695652174,8.0,6,1
30,1,70,56,4,123,67,50,4.8,8.04,6,1
30,1,71,56,5,123,67,49,4.732394366197183,8.204081632653061,5,1
30,1,72,57,5,123,66,48,4.75,8.25,5,1
30,1,73,57,5,123,66,47,4.684931506849315,8.425531914893618,5,1
30,1,74,57,5,123,66,46,4.621621621621621,8.608695652173912,5,1
30,1,75,57,5,123,66,45,4.56,8.8,5,1
30,1,76,57,5,123,66,44,4.5,9.0,5,1
30,1,77,61,5,123,62,43,4.753246753246753,8.651162790697674,5,1
30,1,78,62,5,123,61,42,4.769230769230769,8.714285714285714,5,1
30,1,79,64,5,123,59,41,4.860759493670886,8.634146341463415,5,1
30,1,80,65,5,123,58,40,4.875,8.7,5,1
30,1,81,65,5,123,58,39,4.814814814814815,8.923076923076923,5,1
30,1,82,66,5,123,57,38,4.829268292682927,9.0,5,1
